# neig  =    36864
# vol   =  0.881091047E+06
# nspin =        1
#       eig (eV)   abs(dipole)^2      Re(dipole)    Im(dipole)
  0.21008435E+01  0.52179021E-01  0.83742525E-01  0.21252343E+00
  0.21018535E+01  0.16328757E+00  0.31365254E+00  0.25477374E+00
  0.21039800E+01  0.10427691E-01  0.89586776E-01 -0.49009192E-01
  0.21050745E+01  0.72185069E-01 -0.22252226E+00 -0.15056199E+00
  0.21168688E+01  0.85305000E+01  0.20501802E+01  0.20802070E+01
  0.21176357E+01  0.19840604E+00  0.43912233E+00  0.74683412E-01
  0.21205720E+01  0.11257419E+02  0.15658937E+01  0.29673888E+01
  0.21225578E+01  0.13721594E-01  0.46856117E-01 -0.10735967E+00
  0.22631893E+01  0.41720336E-02  0.69600310E-02 -0.64215197E-01
  0.22645701E+01  0.18964297E-03 -0.34986239E-02 -0.13319257E-01
  0.22667027E+01  0.12386429E-01 -0.10819902E+00  0.26065315E-01
  0.22686683E+01  0.28779534E-03 -0.15236601E-01 -0.74593110E-02
  0.22886115E+01  0.68878531E-03 -0.17137175E-01 -0.19877186E-01
  0.22902489E+01  0.49739944E-01  0.21882351E+00 -0.43083833E-01
  0.22916603E+01  0.83582059E-03 -0.78981825E-02 -0.27810777E-01
  0.22934688E+01  0.64232033E-01  0.70373398E-01 -0.24347406E+00
  0.23148025E+01  0.25076703E-02 -0.25746518E-01 -0.42950985E-01
  0.23150751E+01  0.20880249E-02  0.43010568E-01  0.15431006E-01
  0.23162835E+01  0.33926495E-03 -0.10376091E-01 -0.15218465E-01
  0.23174125E+01  0.18066174E-01  0.11624922E+00  0.67470681E-01
  0.23180745E+01  0.28124084E-03  0.15506956E-01  0.63855439E-02
  0.23194050E+01  0.29124903E-03  0.12230456E-01  0.11902310E-01
  0.23214474E+01  0.49117164E-04  0.67977452E-02  0.17052345E-02
  0.23228008E+01  0.37443827E-03  0.19324864E-01  0.99393929E-03
  0.23325229E+01  0.19892422E-02  0.20261898E-01  0.39732828E-01
  0.23339206E+01  0.57961330E-01 -0.23758589E+00  0.38913705E-01
  0.23343366E+01  0.16452109E-01  0.65786890E-01  0.11010992E+00
  0.23358140E+01  0.83715790E-02  0.60286362E-01  0.68826838E-01
  0.23364947E+01  0.12354410E+00 -0.25756284E+00 -0.23917667E+00
  0.23375032E+01  0.33882424E-02 -0.29022259E-01 -0.50457417E-01
  0.23386603E+01  0.17929573E-01 -0.12216385E+00 -0.54823051E-01
  0.23399942E+01  0.79135553E-02  0.12660267E-01 -0.88052672E-01
  0.23402871E+01  0.12572904E-01 -0.45309671E-01  0.10256675E+00
  0.23406482E+01  0.12358902E-01 -0.59441375E-02  0.11101157E+00
  0.23416065E+01  0.27877824E-01  0.71851380E-02 -0.16681186E+00
  0.23421865E+01  0.17590322E-01  0.59297620E-01 -0.11863437E+00
  0.23583684E+01  0.39472240E-05 -0.84011933E-03 -0.18003954E-02
  0.23601348E+01  0.79727265E-03 -0.27818070E-01 -0.48402080E-02
  0.23615191E+01  0.48676696E-04 -0.47676250E-02 -0.50937656E-02
  0.23625748E+01  0.86733821E-02  0.92176486E-01  0.13299534E-01
  0.23633631E+01  0.89333655E-03  0.29704564E-01  0.33129182E-02
  0.23636691E+01  0.55112974E-03 -0.18029779E-01 -0.15035186E-01
  0.23649194E+01  0.34173842E-03 -0.14534302E-01 -0.11423330E-01
  0.23660689E+01  0.15461888E-01  0.11718535E+00  0.41587049E-01
  0.23666280E+01  0.15347790E-01 -0.59179228E-01 -0.10883754E+00
  0.23674954E+01  0.24813295E-02 -0.32974785E-01 -0.37336217E-01
  0.23678993E+01  0.60696013E-03 -0.24073809E-01  0.52356314E-02
  0.23692217E+01  0.68490900E-03 -0.24567611E-01 -0.90189523E-02
  0.23705664E+01  0.12729235E-02 -0.27392014E-01 -0.22860469E-01
  0.23713142E+01  0.18640153E-03  0.10201691E-01  0.90734248E-02
  0.23722242E+01  0.77441351E-03  0.18294682E-01  0.20969457E-01
  0.23730089E+01  0.39447391E-02  0.50711034E-01  0.37055771E-01
  0.23754559E+01  0.20401963E-02 -0.34364857E-01 -0.29313016E-01
  0.23764095E+01  0.74453392E-02  0.76984589E-01  0.38970660E-01
  0.23768885E+01  0.13771244E-03  0.56867696E-02 -0.10265139E-01
  0.23770772E+01  0.28015417E-02 -0.48800774E-01 -0.20494539E-01
  0.23802722E+01  0.99303024E-03 -0.38452474E-02 -0.31276897E-01
  0.23811446E+01  0.28202333E-02  0.33188950E-01  0.41457531E-01
  0.23818587E+01  0.35970454E-01  0.18872213E+00 -0.18825872E-01
  0.23825495E+01  0.58459647E-02  0.28342003E-01  0.71011939E-01
  0.23840247E+01  0.42827963E-01 -0.13624906E+00 -0.15576957E+00
  0.23861158E+01  0.18242790E-03 -0.55332057E-02 -0.12321182E-01
  0.23876131E+01  0.55734762E-05 -0.15811150E-02  0.17531547E-02
  0.23894638E+01  0.60437894E-02 -0.35010611E-01  0.69412149E-01
  0.23902740E+01  0.13750459E-01 -0.11585405E+00 -0.18118986E-01
  0.23915001E+01  0.23871410E-02 -0.12121047E-01 -0.47330976E-01
  0.23919923E+01  0.22074959E-01  0.12872209E+00 -0.74199610E-01
  0.23925353E+01  0.29764771E-01 -0.17251196E+00  0.20959262E-02
  0.23932334E+01  0.33715426E-02 -0.57670162E-01 -0.67598048E-02
  0.23936424E+01  0.13138833E-02  0.32568421E-01 -0.15911671E-01
  0.23950282E+01  0.22399811E-02 -0.35073415E-01 -0.31777928E-01
  0.23963104E+01  0.64929714E-02 -0.51809697E-01 -0.61714883E-01
  0.23964817E+01  0.72106933E-03  0.86288147E-02 -0.25428584E-01
  0.23966786E+01  0.47485926E-02 -0.50648698E-01 -0.46725817E-01
  0.23989881E+01  0.54666075E-04 -0.43086962E-02  0.60084285E-02
  0.23994762E+01  0.41459343E-03 -0.18006521E-01 -0.95057167E-02
  0.24001489E+01  0.25762468E-02  0.42098840E-01  0.28353739E-01
  0.24007379E+01  0.20625145E-04  0.40376293E-02 -0.20791090E-02
  0.24015609E+01  0.31856541E-02  0.29767733E-01  0.47953479E-01
  0.24028576E+01  0.11691827E-01 -0.24382835E-01 -0.10534374E+00
  0.24034394E+01  0.34636285E-03  0.59477738E-02  0.17634819E-01
  0.24038633E+01  0.32010641E-02  0.53537783E-01 -0.18296716E-01
  0.24061482E+01  0.65021572E-03 -0.92359950E-02 -0.23767880E-01
  0.24068334E+01  0.48162028E-02 -0.21806080E-01 -0.65883971E-01
  0.24074565E+01  0.29010755E-02 -0.33419828E-01 -0.42239680E-01
  0.24087192E+01  0.13340319E-02  0.15385801E-01  0.33125655E-01
  0.24100144E+01  0.66121093E-02  0.62496873E-01 -0.52021632E-01
  0.24106833E+01  0.14932322E-02  0.38463789E-01  0.37106779E-02
  0.24111864E+01  0.41246484E-03 -0.11148495E-01 -0.16975744E-01
  0.24115817E+01  0.22971506E-02 -0.43065882E-01 -0.21035218E-01
  0.24118665E+01  0.62044729E-02 -0.61894989E-01 -0.48718408E-01
  0.24121848E+01  0.12489165E-02  0.24002879E-01  0.25937971E-01
  0.24145811E+01  0.14945058E-01  0.11294582E+00 -0.46779261E-01
  0.24149520E+01  0.47132365E-02  0.80773570E-02 -0.68176189E-01
  0.24155383E+01  0.40137457E-02 -0.34475883E-01 -0.53152226E-01
  0.24159319E+01  0.57110700E-03  0.21219001E-01 -0.10993679E-01
  0.24163804E+01  0.11310120E-02  0.22318088E-01  0.25157800E-01
  0.24168121E+01  0.43577986E-02 -0.41325381E-01  0.51478262E-01
  0.24170237E+01  0.11536007E-02 -0.21419178E-01  0.26359429E-01
  0.24177393E+01  0.10869596E-01 -0.10198248E+00 -0.21660335E-01
  0.24183077E+01  0.81831730E-03  0.27722355E-02  0.28471600E-01
  0.24186038E+01  0.12690749E-01  0.30776377E-01  0.10836772E+00
  0.24188883E+01  0.35676129E-02 -0.53464751E-01 -0.26629555E-01
  0.24192077E+01  0.13667316E-02 -0.33331055E-01 -0.15992886E-01
  0.24196621E+01  0.32594735E-03 -0.14543550E-01 -0.10697312E-01
  0.24200343E+01  0.14147999E-01 -0.10515684E+00 -0.55588109E-01
  0.24205501E+01  0.36319795E-02  0.29477544E-01  0.52564759E-01
  0.24211296E+01  0.42246246E-03  0.20533000E-01 -0.92649373E-03
  0.24215356E+01  0.89118319E-02  0.80860076E-01  0.48718374E-01
  0.24217173E+01  0.84185683E-02  0.78826867E-01  0.46956292E-01
  0.24226476E+01  0.31215967E-03  0.39440183E-02  0.17222206E-01
  0.24233532E+01  0.33146248E-04 -0.55819618E-02  0.14099470E-02
  0.24237210E+01  0.13211546E-01 -0.57609413E-01 -0.99462063E-01
