 # Column 1: omega
 # Column 2: eps2(omega)
 # Column 3: eps1(omega)
 # Column 4: JDOS(omega)
     0.000000000    -0.000000000     2.044699258     0.000000000
     0.010000000     0.000000000     2.044706159     0.000000000
     0.020000000     0.000000000     2.044726862     0.000000000
     0.030000000     0.000000000     2.044761371     0.000000000
     0.040000000     0.000000000     2.044809688     0.000000000
     0.050000000     0.000000000     2.044871818     0.000000000
     0.060000000     0.000000000     2.044947767     0.000000000
     0.070000000     0.000000000     2.045037543     0.000000000
     0.080000000     0.000000000     2.045141155     0.000000000
     0.090000000     0.000000000     2.045258613     0.000000000
     0.100000000     0.000000000     2.045389929     0.000000000
     0.110000000     0.000000000     2.045535115     0.000000000
     0.120000000     0.000000000     2.045694187     0.000000000
     0.130000000     0.000000000     2.045867160     0.000000000
     0.140000000     0.000000000     2.046054052     0.000000000
     0.150000000     0.000000000     2.046254881     0.000000000
     0.160000000     0.000000000     2.046469668     0.000000000
     0.170000000     0.000000000     2.046698433     0.000000000
     0.180000000     0.000000000     2.046941200     0.000000000
     0.190000000     0.000000000     2.047197994     0.000000000
     0.200000000     0.000000000     2.047468840     0.000000000
     0.210000000     0.000000000     2.047753765     0.000000000
     0.220000000     0.000000000     2.048052798     0.000000000
     0.230000000     0.000000000     2.048365970     0.000000000
     0.240000000     0.000000000     2.048693312     0.000000000
     0.250000000     0.000000000     2.049034857     0.000000000
     0.260000000     0.000000000     2.049390640     0.000000000
     0.270000000     0.000000000     2.049760698     0.000000000
     0.280000000     0.000000000     2.050145067     0.000000000
     0.290000000     0.000000000     2.050543788     0.000000000
     0.300000000     0.000000000     2.050956900     0.000000000
     0.310000000     0.000000000     2.051384447     0.000000000
     0.320000000     0.000000000     2.051826472     0.000000000
     0.330000000     0.000000000     2.052283020     0.000000000
     0.340000000     0.000000000     2.052754140     0.000000000
     0.350000000     0.000000000     2.053239879     0.000000000
     0.360000000     0.000000000     2.053740288     0.000000000
     0.370000000     0.000000000     2.054255419     0.000000000
     0.380000000     0.000000000     2.054785326     0.000000000
     0.390000000     0.000000000     2.055330063     0.000000000
     0.400000000     0.000000000     2.055889689     0.000000000
     0.410000000     0.000000000     2.056464262     0.000000000
     0.420000000     0.000000000     2.057053842     0.000000000
     0.430000000     0.000000000     2.057658492     0.000000000
     0.440000000     0.000000000     2.058278275     0.000000000
     0.450000000     0.000000000     2.058913259     0.000000000
     0.460000000     0.000000000     2.059563509     0.000000000
     0.470000000     0.000000000     2.060229097     0.000000000
     0.480000000     0.000000000     2.060910093     0.000000000
     0.490000000     0.000000000     2.061606571     0.000000000
     0.500000000     0.000000000     2.062318606     0.000000000
     0.510000000     0.000000000     2.063046276     0.000000000
     0.520000000     0.000000000     2.063789659     0.000000000
     0.530000000     0.000000000     2.064548836     0.000000000
     0.540000000     0.000000000     2.065323892     0.000000000
     0.550000000     0.000000000     2.066114911     0.000000000
     0.560000000     0.000000000     2.066921981     0.000000000
     0.570000000     0.000000000     2.067745191     0.000000000
     0.580000000     0.000000000     2.068584634     0.000000000
     0.590000000     0.000000000     2.069440402     0.000000000
     0.600000000     0.000000000     2.070312593     0.000000000
     0.610000000     0.000000000     2.071201305     0.000000000
     0.620000000     0.000000000     2.072106638     0.000000000
     0.630000000     0.000000000     2.073028695     0.000000000
     0.640000000     0.000000000     2.073967583     0.000000000
     0.650000000     0.000000000     2.074923408     0.000000000
     0.660000000     0.000000000     2.075896282     0.000000000
     0.670000000     0.000000000     2.076886317     0.000000000
     0.680000000     0.000000000     2.077893629     0.000000000
     0.690000000     0.000000000     2.078918336     0.000000000
     0.700000000     0.000000000     2.079960558     0.000000000
     0.710000000     0.000000000     2.081020420     0.000000000
     0.720000000     0.000000000     2.082098046     0.000000000
     0.730000000     0.000000000     2.083193567     0.000000000
     0.740000000     0.000000000     2.084307114     0.000000000
     0.750000000     0.000000000     2.085438822     0.000000000
     0.760000000     0.000000000     2.086588828     0.000000000
     0.770000000     0.000000000     2.087757274     0.000000000
     0.780000000     0.000000000     2.088944302     0.000000000
     0.790000000     0.000000000     2.090150061     0.000000000
     0.800000000     0.000000000     2.091374701     0.000000000
     0.810000000     0.000000000     2.092618374     0.000000000
     0.820000000     0.000000000     2.093881239     0.000000000
     0.830000000     0.000000000     2.095163454     0.000000000
     0.840000000     0.000000000     2.096465185     0.000000000
     0.850000000     0.000000000     2.097786598     0.000000000
     0.860000000     0.000000000     2.099127864     0.000000000
     0.870000000     0.000000000     2.100489159     0.000000000
     0.880000000     0.000000000     2.101870661     0.000000000
     0.890000000     0.000000000     2.103272551     0.000000000
     0.900000000     0.000000000     2.104695018     0.000000000
     0.910000000     0.000000000     2.106138251     0.000000000
     0.920000000     0.000000000     2.107602445     0.000000000
     0.930000000     0.000000000     2.109087800     0.000000000
     0.940000000     0.000000000     2.110594518     0.000000000
     0.950000000     0.000000000     2.112122807     0.000000000
     0.960000000     0.000000000     2.113672880     0.000000000
     0.970000000     0.000000000     2.115244955     0.000000000
     0.980000000     0.000000000     2.116839252     0.000000000
     0.990000000     0.000000000     2.118456000     0.000000000
     1.000000000     0.000000000     2.120095429     0.000000000
     1.010000000     0.000000000     2.121757778     0.000000000
     1.020000000     0.000000000     2.123443288     0.000000000
     1.030000000     0.000000000     2.125152208     0.000000000
     1.040000000     0.000000000     2.126884791     0.000000000
     1.050000000     0.000000000     2.128641296     0.000000000
     1.060000000     0.000000000     2.130421989     0.000000000
     1.070000000     0.000000000     2.132227140     0.000000000
     1.080000000     0.000000000     2.134057028     0.000000000
     1.090000000     0.000000000     2.135911935     0.000000000
     1.100000000     0.000000000     2.137792152     0.000000000
     1.110000000     0.000000000     2.139697977     0.000000000
     1.120000000     0.000000000     2.141629712     0.000000000
     1.130000000     0.000000000     2.143587670     0.000000000
     1.140000000     0.000000000     2.145572168     0.000000000
     1.150000000     0.000000000     2.147583533     0.000000000
     1.160000000     0.000000000     2.149622098     0.000000000
     1.170000000     0.000000000     2.151688204     0.000000000
     1.180000000     0.000000000     2.153782201     0.000000000
     1.190000000     0.000000000     2.155904448     0.000000000
     1.200000000     0.000000000     2.158055311     0.000000000
     1.210000000     0.000000000     2.160235166     0.000000000
     1.220000000     0.000000000     2.162444398     0.000000000
     1.230000000     0.000000000     2.164683402     0.000000000
     1.240000000     0.000000000     2.166952581     0.000000000
     1.250000000     0.000000000     2.169252350     0.000000000
     1.260000000     0.000000000     2.171583134     0.000000000
     1.270000000     0.000000000     2.173945367     0.000000000
     1.280000000     0.000000000     2.176339498     0.000000000
     1.290000000     0.000000000     2.178765982     0.000000000
     1.300000000     0.000000000     2.181225290     0.000000000
     1.310000000     0.000000000     2.183717905     0.000000000
     1.320000000     0.000000000     2.186244319     0.000000000
     1.330000000     0.000000000     2.188805041     0.000000000
     1.340000000     0.000000000     2.191400590     0.000000000
     1.350000000     0.000000000     2.194031503     0.000000000
     1.360000000     0.000000000     2.196698327     0.000000000
     1.370000000     0.000000001     2.199401626     0.000000000
     1.380000000     0.000000001     2.202141980     0.000000000
     1.390000000     0.000000001     2.204919983     0.000000000
     1.400000000     0.000000002     2.207736246     0.000000000
     1.410000000     0.000000003     2.210591398     0.000000000
     1.420000000     0.000000004     2.213486085     0.000000000
     1.430000000     0.000000006     2.216420970     0.000000000
     1.440000000     0.000000008     2.219396737     0.000000000
     1.450000000     0.000000012     2.222414088     0.000000001
     1.460000000     0.000000017     2.225473747     0.000000001
     1.470000000     0.000000025     2.228576456     0.000000001
     1.480000000     0.000000035     2.231722981     0.000000002
     1.490000000     0.000000050     2.234914111     0.000000002
     1.500000000     0.000000070     2.238150658     0.000000003
     1.510000000     0.000000098     2.241433457     0.000000005
     1.520000000     0.000000137     2.244763370     0.000000007
     1.530000000     0.000000190     2.248141285     0.000000009
     1.540000000     0.000000264     2.251568116     0.000000013
