# neig  =    18432
# vol   =  0.547283041E+06
# nspin =        1
#       eig (eV)   abs(dipole)^2 mg   Re(dipole)    Im(dipole)
  0.25129692E+01  0.24460589E-04 -0.49455574E-02 -0.45291041E-04
  0.25132054E+01  0.11840017E-01  0.10879713E+00 -0.17890466E-02
  0.25191762E+01  0.43151885E+01 -0.11813541E+01 -0.17086811E+01
  0.25192488E+01  0.14016893E-01 -0.11833554E+00 -0.36868999E-02
  0.25424929E+01  0.79923244E+01  0.28265975E+01 -0.51678591E-01
  0.25440457E+01  0.10212988E-01  0.10104235E+00 -0.18523063E-02
  0.25478935E+01  0.26035426E-01 -0.16131881E+00  0.34158792E-02
  0.25486798E+01  0.96853427E+02 -0.98397773E+01  0.17947296E+00
  0.29197048E+01  0.13386374E+02 -0.36578909E+01  0.78792336E-01
  0.29201506E+01  0.20714046E-02  0.45416647E-01 -0.29551287E-02
  0.29395081E+01  0.11009427E+02 -0.33174747E+01  0.61554817E-01
  0.29399000E+01  0.76246914E-01  0.27601908E+00 -0.77704019E-02
  0.32127144E+01  0.53166470E-01  0.23054455E+00 -0.39597875E-02
  0.32136328E+01  0.16609856E+01 -0.12885891E+01  0.22888866E-01
  0.32271523E+01  0.10331898E-01  0.10163896E+00 -0.11913028E-02
  0.32277460E+01  0.39100215E+01  0.19770500E+01 -0.35982412E-01
  0.33032732E+01  0.53687710E+01  0.23158508E+01 -0.74873679E-01
  0.33034632E+01  0.46607812E+02 -0.68259058E+01  0.12174490E+00
  0.33183015E+01  0.28514473E+02  0.53389984E+01 -0.97820834E-01
  0.33199501E+01  0.40839237E-01 -0.20202972E+00  0.48197497E-02
  0.33237060E+01  0.68238993E+02 -0.82591856E+01  0.15762609E+00
  0.33243792E+01  0.25370123E+01  0.15925599E+01 -0.27663732E-01
  0.33412129E+01  0.98839406E+02  0.99401272E+01 -0.18242054E+00
  0.33427334E+01  0.48507352E-02  0.69644761E-01 -0.58516606E-03
  0.33993979E+01  0.13670595E+02  0.36942108E+01 -0.15297616E+00
  0.33994700E+01  0.86114669E+01  0.29343346E+01 -0.33875353E-01
  0.34067370E+01  0.29355153E+01  0.17129108E+01 -0.38103322E-01
  0.34068577E+01  0.31415165E+02 -0.56043475E+01  0.80335428E-01
